3452	102	0.25205
3453	102	0.025251
3726	103	0.78663
3731	103	0.0026563
3775	104	0.091346
3776	104	0.25793
3883	105	0.40014
3890	105	0.72688
3891	105	0.023637
4036	105	0.27864
4056	106	0.16659
4057	106	0.015564
4140	106	0.57144
7818	107	0.46518
7645	108	0.10592
7726	108	0.17906
7727	108	0.32329
7728	108	0.58317
7805	108	0.60799
7548	109	0.14583
7549	109	0.049337
7550	109	0.34867
8187	110	0.11306
8188	110	0.17756
8264	110	0.19258
8166	111	0.52859
8172	111	0.29458
8173	111	0.22246
7888	112	0.38404
7890	112	0.032346
8650	113	0.18541
8652	113	0.35191
8376	114	0.15343
8377	114	0.24518
8551	114	0.50184
8567	114	0.11411
8276	115	0.068609
2724	116	0.33875
1394	117	0.8962
1365	118	0.30831
1368	118	0.12037
1370	118	0.60084
750	120	0.22842
751	120	0.59531
752	120	0.45908
2337	120	0.081903
1068	121	0.19833
1069	121	0.046685
1070	121	0.4949
524	122	0.35306
986	122	0.29806
987	122	0.63258
988	122	0.36063
886	123	0.15087
5622	123	0.26172
5654	123	0.25941
5655	123	0.65808
5656	123	0.078062
341	124	0.25649
235	125	0.0089254
236	125	0.13591
237	125	0.11875
238	125	0.75356
192	126	0.40511
193	126	0.35943
194	126	0.11774
4810	127	0.76597
7449	128	0.5504
7397	129	0.63232
7415	129	0.2388
7296	130	0.090068
7324	130	0.43799
7327	130	0.12007
4837	131	0.49685
6697	132	0.2402
6702	132	0.71901
7095	132	0.14629
7098	132	0.36811
6603	133	0.35187
6604	133	0.43931
6401	134	0.68397
6473	134	0.17026
6559	134	0.044629
4569	135	0.077043
4570	135	0.07278
4572	135	0.85086
6224	137	0.48623
6183	138	0.22194
4560	139	0.072035
3087	140	0.11976
3106	141	0.65807
3109	141	0.10237
3110	141	0.23536
3133	141	0.011799
3219	142	0.46442
3228	142	0.31413
3681	143	0.57845
2208	144	0.17344
2209	144	0.52152
2210	144	0.50031
3447	145	0.18232
3448	145	0.14395
3470	145	0.066812
3905	145	0.83236
3984	146	0.53708
3988	146	0.51102
3989	146	0.20812
4037	147	0.142
4039	147	0.6217
4089	147	0.47064
4090	147	0.47764
2960	148	0.92466
4291	149	0.021817
4292	149	0.082568
4294	149	0.025416
4387	150	0.38789
4389	150	0.28262
4441	151	0.31802
4443	151	0.6594
2971	152	0.12428
2972	152	0.15746
7710	153	0.0093967
7747	153	0.55958
7655	154	0.076941
7684	154	0.67791
7587	155	0.64875
2804	156	0.68786
2805	156	0.016611
2954	156	0.24266
8114	157	0.72683
8036	158	0.22258
8418	158	0.082631
8419	158	0.35251
8420	158	0.66801
7925	159	0.32645
7926	159	0.52358
7928	159	0.22466
7934	159	0.12739
2696	160	0.59183
8859	161	0.26253
8863	161	0.55679
8744	162	0.45719
8770	162	0.45403
8689	163	0.63973
5347	164	0.59733
5349	164	0.038127
5473	165	0.30279
5620	165	0.4554
5621	165	0.31652
5634	166	0.34819
5636	166	0.30298
5705	166	0.26485
4878	167	0.32737
4986	168	0.021619
5011	168	0.77955
5279	169	0.68044
5282	169	0.14094
5895	170	0.39334
5896	170	0.059247
5905	170	0.31485
5919	171	0.65251
5938	171	0.087124
5485	172	0.77479
5486	172	0.0026827
5488	172	0.55458
5569	173	0.85155
5573	173	0.21777
5574	173	0.29272
4589	174	0.90176
4707	175	0.24543
4711	175	0.5393
4713	175	0.38865
2571	176	0.19591
2632	176	0.017095
2638	176	0.014773
2639	176	0.82475
2401	177	0.035348
2402	177	0.25109
2555	177	0.78492
2288	178	0.22029
2292	178	0.3831
2229	179	0.55753
2230	179	0.090755
1971	180	0.47837
1975	180	0.32487
1977	180	0.42497
1882	181	0.06899
1938	181	0.034036
2870	182	0.16677
2906	182	0.70715
2826	183	0.65063
2845	183	0.012009
2130	184	0.24074
2131	184	0.42945
2132	184	0.5058
2134	184	0.13496
1996	185	0.07097
1999	185	0.33077
2022	185	0.39528
2429	185	0.13093
1749	186	0.85776
1734	187	0.71886
7038	188	0.68584
6912	189	0.54032
6660	193	0.16611
1087	196	0.24273
1105	196	0.048641
695	201	0.75525
2522	204	0.90863
2163	209	0.37303
3463	212	0.57266
3545	213	0.34122
4015	215	0.60374
5422	220	0.62809
5027	223	0.19363
5115	225	0.1276
8136	228	0.11345
7962	229	0.16884
8492	233	0.82513
1571	236	0.25142
1315	237	0.069007
1475	237	0.77785
1254	238	0.27213
716	239	0.40555
1193	239	0.08158
876	241	0.66918
877	241	0.19764
878	241	0.066174
372	242	0.14256
134	243	0.77262
135	243	0.28851
13	244	0.15303
15	244	0.26189
7489	245	0.75908
7239	246	0.094735
7240	246	0.70756
7206	247	0.53254
6680	248	0.13199
6681	248	0.20529
6694	248	0.53282
6382	250	0.76894
6335	251	0.74442
6130	252	0.22652
3044	254	0.04916
3046	254	0.33988
3284	255	0.18971
3285	255	0.35814
3385	257	0.19107
3800	257	0.21463
4101	259	0.7602
4197	260	0.48525
4231	261	0.14619
4232	261	0.71667
4234	261	0.24116
4494	262	0.34779
4505	262	0.13652
7840	263	0.54391
7792	264	0.75908
7507	265	0.19251
8229	266	0.36392
8230	266	0.25491
8231	266	0.45476
7912	268	0.26903
8326	268	0.034465
8328	268	0.56471
8932	269	0.34434
8916	270	0.39533
8918	270	0.41973
8694	271	0.089841
5728	272	0.62591
5834	273	0.3911
5844	273	0.58316
6011	273	0.16631
6056	274	0.61866
5379	275	0.7504
5382	275	0.014545
5417	276	0.28602
5666	277	0.41906
5669	277	0.34905
4538	278	0.77303
4621	279	0.97715
4790	280	0.46209
4865	280	0.02532
2780	282	0.38856
2781	282	0.091564
2942	282	0.26689
2943	282	0.61123
2729	283	0.43219
2182	284	0.33563
2194	284	0.31669
2195	284	0.14407
1928	286	0.32979
2325	286	0.10783
1695	288	0.10707
1814	288	0.48413
1815	288	0.073918
1608	289	0.3268
6853	290	0.22732
6495	291	0.46662
6485	292	0.0029634
6589	293	0.026168
644	297	0.13902
2034	299	0.47157
2098	301	0.018705
4001	303	0.1475
5039	308	0.34493
5586	309	0.4248
8572	312	0.17454
8966	314	0.42108
8892	316	0.23391
8709	319	0.057352
1056	321	0.69187
1232	321	0.2544
1030	322	0.44675
1033	322	0.10023
955	323	0.16904
861	324	0.41689
862	324	0.2126
867	324	0.94375
1013	324	0.17871
1014	324	0.33821
1015	324	0.3567
831	325	0.87133
775	326	0.073929
777	326	0.41807
611	327	0.079389
628	327	0.85719
793	327	0.1807
794	327	0.20959
667	328	0.19824
671	328	0.33712
505	329	0.21665
569	329	0.41491
388	330	0.49104
418	330	0.45505
596	330	0.16701
478	331	0.37595
351	332	0.061243
7360	334	0.39998
7270	335	0.37108
66	337	0.26776
7067	338	0.24523
6984	339	0.19909
6985	339	0.45346
6986	339	0.14843
6989	339	0.72662
6966	340	0.39826
7043	340	0.086101
6866	341	0.74256
6781	342	0.72583
6784	342	0.12665
6839	343	0.8059
6715	344	0.27406
6560	345	0.11915
6564	345	0.57491
6565	345	0.46254
6591	345	0.14823
6637	346	0.58001
6524	347	0.67403
6345	348	0.62652
6346	348	0.3514
6348	348	0.24401
6407	348	0.46121
6408	348	0.34529
6420	349	0.31558
6318	350	0.053488
3248	353	0.32756
3289	355	0.43646
3409	356	0.27077
3358	357	0.40821
3427	358	0.42553
3489	358	0.22806
3493	358	0.24579
3598	359	0.18176
3613	359	0.16513
3614	359	0.27604
3556	360	0.16019
3557	360	0.63447
3707	361	0.46879
3724	361	0.087
3756	362	0.40839
3784	363	0.31517
3786	363	0.70136
3787	363	0.23076
3928	363	0.051696
3866	364	0.45143
3869	364	0.10158
3887	364	0.052862
3946	365	0.35402
3949	365	0.15605
3968	366	0.27645
3969	366	0.61062
3971	366	0.053626
3972	366	0.0047426
4055	367	0.65126
4159	368	0.59116
4182	369	0.15671
7722	370	0.3281
7641	371	0.69632
7706	372	0.043372
7536	373	0.46512
8182	374	0.26074
8267	375	0.35186
8269	375	0.22454
8270	375	0.56827
8081	376	0.33552
8084	376	0.22837
8013	377	0.5173
8058	378	0.76034
8059	378	0.13814
7873	379	0.18092
7891	379	0.065861
7892	379	0.069546
8582	380	0.62757
8642	381	0.38003
8663	381	0.6351
8664	381	0.29863
8538	382	0.92557
8378	383	0.47399
8460	384	0.0081877
8461	384	0.092949
8463	384	0.61477
8281	385	0.29075
8283	385	0.13508
2744	386	0.41813
2755	386	0.18953
1398	388	0.1439
1059	389	0.47582
1061	389	0.52619
1431	389	0.17542
1438	389	0.47942
1305	390	0.22008
958	391	0.021122
1353	391	0.72806
1129	394	0.81037
1019	396	0.68959
1040	396	0.054874
635	397	0.20695
636	397	0.27502
994	398	0.20376
998	398	0.32718
518	399	0.24032
598	399	0.10965
1647	403	0.39877
255	404	0.68985
256	404	0.28776
659	404	0.39925
111	406	0.40486
112	406	0.25743
576	406	0.18947
577	406	0.02296
578	406	0.78745
182	407	0.4796
186	407	0.30252
4784	409	0.34588
4807	409	0.057638
1639	410	0.20913
7352	412	0.7094
6979	413	0.72936
6982	413	0.064077
6994	413	0.32797
6995	413	0.025538
7322	414	0.83021
6872	415	0.22469
6873	415	0.87835
6874	415	0.26561
4846	416	0.11758
7060	418	0.76258
1782	419	0.24295
7009	420	0.16135
7026	420	0.17067
6573	421	0.25831
6574	421	0.39992
6597	421	0.19269
6920	422	0.17845
6924	422	0.60761
6547	423	0.24252
6549	423	0.21936
6555	423	0.004562
6556	423	0.77025
4749	424	0.24767
4640	425	0.01797
6292	427	0.31939
6234	428	0.003394
6242	428	0.40396
6244	428	0.1632
6627	428	0.66386
6268	429	0.34529
6118	430	0.034785
6119	430	0.47263
6120	430	0.75401
6121	430	0.33348
6125	430	0.036715
6188	430	0.0484
4562	433	0.23603
3080	434	0.0060557
3171	436	0.35728
3116	437	0.27013
3500	437	0.6236
3502	437	0.014197
3192	438	0.019186
3214	438	0.025612
3525	439	0.0010564
3589	439	0.58434
3590	439	0.35134
3591	439	0.40906
3309	440	0.0036406
3630	441	0.3883
2189	442	0.64247
3518	444	0.14586
3917	445	0.39679
3579	446	0.20101
3584	446	0.2584
3936	447	0.70269
3676	448	0.094419
4063	449	0.52276
2598	450	0.22805
3873	452	0.12585
4276	452	0.085122
4277	452	0.50904
4300	453	0.098741
4365	454	0.44565
4366	454	0.5693
4319	455	0.33302
4448	457	0.33693
4456	457	0.33842
2980	458	0.59117
7730	460	0.15274
7743	461	0.26594
7744	461	0.27422
8109	461	0.73096
7617	462	0.15219
7662	463	0.17594
7666	463	0.027947
8003	463	0.51679
8004	463	0.72865
8005	463	0.17649
8006	463	0.043398
7519	464	0.030533
7597	464	0.74304
2802	467	0.43516
8069	468	0.14924
8071	468	0.31844
8089	468	0.1704
8507	469	0.32068
8516	469	0.53474
8034	470	0.22878
8047	470	0.05369
8391	471	0.5591
7945	472	0.22261
2702	474	0.0056591
2686	475	0.2881
8527	476	0.093637
8528	476	0.55656
8529	476	0.40223
8531	476	0.1771
8833	477	0.18092
8440	478	0.45258
8441	478	0.25567
8773	478	0.10966
8736	479	0.30668
8343	480	0.14694
8722	481	0.38475
5327	482	0.39737
5328	482	0.17681
5334	482	0.13837
5364	483	0.25904
5365	483	0.40342
5370	483	0.51713
5449	484	0.18617
5470	484	0.00095294
5531	485	0.030026
5533	485	0.91573
5553	486	0.23938
5554	486	0.74699
5557	486	0.033069
5562	486	0.10023
5563	486	0.26292
5708	486	0.25149
4896	489	0.29543
4898	489	0.47109
4899	489	0.38783
4989	490	0.065507
4990	490	0.39394
5060	490	0.24755
5184	491	0.11577
5186	491	0.22712
5189	491	0.69559
5101	492	0.17502
5124	492	0.7497
5274	493	0.4657
5825	494	0.64815
5877	495	0.54388
5879	495	0.46524
5880	495	0.53055
5942	496	0.92514
5959	497	0.30095
5961	497	0.35666
5964	497	0.68276
5965	497	0.075629
5497	498	0.12281
5501	498	0.19985
5004	499	0.16851
5006	499	0.36287
5521	500	0.73531
5147	501	0.09459
5155	501	0.61337
5065	502	0.254
5067	502	0.27094
5068	502	0.56414
4665	503	0.57293
5161	504	0.61778
5162	504	0.34195
5165	504	0.52241
4688	505	0.16978
4765	505	0.034881
2569	506	0.3992
2570	506	0.26661
2493	507	0.40318
2496	507	0.39621
2644	507	0.38019
2474	508	0.1174
2546	508	0.46006
2548	508	0.16671
2392	509	0.70389
2307	510	0.11572
2453	510	0.071357
2454	510	0.32782
2455	510	0.18882
2456	510	0.88555
2457	510	0.21126
2269	511	0.75161
2224	512	0.56919
2222	513	0.26539
2238	513	0.03726
2145	514	0.018457
2146	514	0.18102
2043	515	0.45005
2044	515	0.32751
1874	516	0.64182
1875	516	0.25009
1898	516	0.34185
1956	517	0.65755
2873	518	0.19914
2501	519	0.013746
2502	519	0.5194
2503	519	0.47633
2839	520	0.2583
2856	520	0.23363
2378	521	0.1351
2379	521	0.15135
2396	521	0.012445
2397	521	0.9581
2462	522	0.030199
2463	522	0.92989
2109	523	0.86367
2426	524	0.13356
2441	524	0.43808
2062	525	0.45781
1773	526	0.44815
1792	527	0.1283
1677	528	0.52973
1681	528	0.21483
1729	529	0.13577
7032	530	0.49758
6916	532	0.010268
6929	532	0.58138
6850	534	0.67062
6543	536	0.91193
6491	537	0.34317
6651	540	0.37853
6658	540	0.31585
1099	546	0.1643
929	548	0.74429
919	551	0.23524
511	552	0.34009
973	554	0.27921
681	556	0.31798
693	556	0.18657
2538	562	0.12831
2434	564	0.092463
1983	568	0.044014
1984	568	0.036271
2030	569	0.046711
2152	572	0.29465
2154	572	0.24012
2168	573	0.17435
3434	578	0.78409
3539	580	0.063024
3540	580	0.049481
4021	584	0.76706
3551	586	0.037695
3847	588	0.28575
5432	594	0.4831
5606	596	0.10669
5414	598	0.20202
5000	600	0.30589
5108	604	0.60465
8150	610	0.36713
8151	610	0.059448
7971	612	0.21213
7974	612	0.01996
8409	616	0.67927
8486	620	0.29081
1507	626	0.14765
1511	626	0.43516
1390	627	0.014593
1581	627	0.17057
1584	627	0.43984
1585	627	0.50941
1164	628	0.2036
1165	628	0.55931
1557	628	0.65737
1498	629	0.093127
1499	629	0.72213
1296	631	0.19069
1299	631	0.099831
1300	631	0.95012
1289	632	0.11852
1291	632	0.40489
1458	633	0.022188
1459	633	0.21831
1465	633	0.30386
1466	633	0.40402
1262	634	0.84712
1280	635	0.16833
1281	635	0.22306
1240	636	0.30551
1265	636	0.24126
1267	636	0.0058462
1374	637	0.46385
1211	638	0.066782
1215	638	0.6118
720	639	0.75738
799	640	0.39554
747	641	0.23346
822	646	0.37252
827	646	0.63236
883	647	0.010508
422	648	0.20763
425	648	0.90371
812	649	0.074517
813	649	0.3356
814	649	0.53416
321	650	0.15038
327	650	0.23978
337	650	0.73343
339	650	0.25323
251	651	0.33288
252	651	0.34763
378	651	0.17157
379	651	0.4688
364	652	0.47215
366	652	0.11569
316	653	0.19573
147	654	0.19768
148	654	0.45822
123	655	0.82434
299	657	0.37937
301	657	0.19128
41	658	0.13969
52	658	0.75801
461	658	0.3875
464	658	0.32138
20	659	0.34642
83	659	0.035197
68	660	0.31171
70	660	0.20714
71	660	0.021178
33	661	0.4184
43	661	0.72829
45	661	0.03804
46	661	0.043055
47	661	0.16861
7496	662	0.83095
7340	663	0.14213
7343	663	0.55587
7344	663	0.078305
7361	663	0.30141
7072	664	0.1063
7074	664	0.032147
7479	664	0.42238
7484	665	0.33703
7264	666	0.60403
7288	667	0.45108
7309	667	0.28736
7310	667	0.38502
6901	668	0.14508
7281	668	0.52171
7423	669	0.60351
7160	670	0.71652
7166	670	0.040699
7228	671	0.38942
6792	672	0.40882
6793	672	0.52347
6794	672	0.63823
7208	672	0.062966
7146	673	0.24012
7148	673	0.54542
7150	673	0.64137
7152	673	0.21283
7202	673	0.51637
7129	674	0.71083
7000	675	0.33526
7001	675	0.18388
6736	676	0.37863
6511	679	0.028727
6813	682	0.35784
6818	682	0.064008
6819	682	0.45459
6367	683	0.058247
6358	684	0.27761
6425	684	0.14685
6395	685	0.76089
6301	686	0.29271
6303	686	0.37439
6710	686	0.36463
6221	687	0.24349
6237	687	0.26791
6239	687	0.50449
6299	689	0.35609
6155	690	0.46933
6108	691	0.56549
6281	693	0.46608
6283	693	0.16429
6067	694	0.16561
6093	695	0.26861
6084	696	0.19789
6187	697	0.89265
3021	698	0.32044
3025	698	0.60096
3055	699	0.14469
3185	699	0.059503
3186	699	0.77567
3063	700	0.7643
3031	701	0.69986
3135	702	0.90893
3201	703	0.74169
3150	704	0.63017
3128	705	0.23096
3138	705	0.26253
3313	707	0.41692
3308	708	0.047537
3695	708	0.41547
3696	708	0.33948
3697	708	0.46889
3236	709	0.094891
3299	709	0.14141
3334	709	0.56893
3364	710	0.56513
3388	711	0.70395
3741	711	0.060021
3749	712	0.36233
3812	712	0.31922
3647	718	0.43927
4096	719	0.050301
4124	720	0.04054
4130	720	0.15134
4110	721	0.65206
4111	721	0.15989
3792	722	0.13808
4189	722	0.59279
4149	723	0.075942
4150	723	0.10746
4151	723	0.015273
4162	723	0.8661
4157	724	0.38944
4203	725	0.148
4207	726	0.48127
4208	726	0.073004
4396	727	0.91192
4402	727	0.010071
4247	728	0.059403
4215	729	0.32625
4284	729	0.20423
4480	730	0.74441
4481	730	0.13312
4482	730	0.20081
4491	730	0.066759
4495	730	0.26416
4428	731	0.052677
4431	731	0.081816
4433	731	0.66677
4485	731	0.088953
4514	732	0.087245
4312	733	0.1551
4331	733	0.13358
4332	733	0.52905
4499	733	0.088335
7841	734	0.27814
7834	735	0.31538
7847	735	0.58391
7832	736	0.1338
8204	736	0.62642
7605	739	0.095889
7608	739	0.20918
7652	739	0.063289
7767	740	0.10304
7770	740	0.21655
7755	741	0.60256
7776	741	0.088447
7533	742	0.084471
7510	743	0.19883
7579	743	0.20538
7556	744	0.84191
7910	744	0.069654
7911	744	0.09417
7525	745	0.41505
7670	745	0.41091
7671	745	0.59125
8225	746	0.056667
8250	746	0.67261
8236	747	0.81419
8588	748	0.019128
8590	748	0.47176
8591	748	0.69827
8592	748	0.17645
8622	749	0.18831
7858	754	0.067068
7861	754	0.091712
7863	754	0.18653
7919	755	0.37689
8317	756	0.8417
8398	757	0.87856
8636	758	0.29218
8951	758	0.36234
8952	758	0.14666
9010	759	0.53801
9011	759	0.43416
9016	759	0.26123
8989	760	0.028102
8992	760	0.68308
8995	760	0.030561
8943	761	0.11556
8944	761	0.085035
8948	761	0.14724
8953	761	0.35341
8848	762	0.79529
8778	763	0.85035
8841	765	0.8765
8842	765	0.031065
8862	765	0.082426
8331	766	0.047509
8332	766	0.47577
8684	767	0.34475
8750	769	0.24935
8820	769	0.80566
5756	770	0.57223
7593	770	0.15892
5801	771	0.39552
5803	771	0.38103
5768	772	0.18789
5786	772	0.94612
5718	773	0.13164
5737	773	0.80504
5738	773	0.060631
5740	773	0.2223
5856	774	0.17867
5816	775	0.88876
5808	776	0.030415
5811	776	0.24807
5829	776	0.058222
6002	776	0.46239
5990	777	0.42502
5934	779	0.24758
5935	779	0.010786
5936	779	0.54349
6053	779	0.25619
6039	780	0.32041
6042	780	0.55291
6048	780	0.39207
6017	781	0.079942
6019	781	0.29026
5319	782	0.19433
5320	782	0.81649
5389	783	0.45989
4909	784	0.74492
4926	784	0.025867
5306	785	0.30289
5309	785	0.40462
5375	785	0.024448
5412	788	0.65334
5689	790	0.3826
5696	790	0.1975
5675	791	0.33181
5676	791	0.5181
5294	792	0.55783
5300	792	0.32855
4941	794	0.026072
4942	794	0.42636
4944	794	0.19809
4956	794	0.11197
4527	795	0.46978
4541	797	0.0029348
4544	797	0.5689
4547	797	0.46281
4549	797	0.058231
5048	798	0.82846
4609	799	0.025054
4613	799	0.15609
4614	799	0.090909
4601	800	0.48658
4696	801	0.36538
4697	801	0.21623
4800	802	0.42924
5263	802	0.40271
5265	802	0.074094
4720	803	0.048955
4721	803	0.91169
4723	803	0.058278
4724	803	0.22152
4730	803	0.074906
4731	803	0.14127
4851	804	0.71873
4861	804	0.15921
4792	805	0.20166
4812	805	0.23475
4815	805	0.539
3011	806	0.46583
2864	807	0.28425
2994	807	0.095141
3006	807	0.55461
2576	808	0.40113
2964	809	0.099384
2809	811	0.029011
2812	811	0.41113
2834	811	0.057297
2559	812	0.70535
2934	813	0.46692
2660	814	0.44542
2661	814	0.18689
2717	815	0.2526
2311	816	0.18105
2312	816	0.86174
2707	816	0.14783
2710	816	0.11303
2654	817	0.39681
2673	817	0.53796
2628	818	0.20179
2185	819	0.13102
2252	819	0.22916
2254	819	0.097068
2178	820	0.49761
2204	821	0.064803
2262	826	0.59148
2324	826	0.083316
2338	826	0.45614
1915	827	0.2705
1907	828	0.28795
1921	829	0.094865
1931	829	0.21182
1932	829	0.51053
1839	830	0.14739
1840	830	0.65042
1866	831	0.13293
1868	831	0.58421
1860	832	0.32489
1835	833	0.88696
1706	834	0.68699
1687	835	0.071203
1688	835	0.551
1806	837	0.41824
1807	837	0.28615
1631	838	0.17292
1634	838	0.77036
1650	839	0.084625
1601	840	0.81583
1614	841	0.28755
1626	841	0.21247
1741	841	0.57603
6877	842	0.32371
6497	846	0.52116
6508	848	0.017994
6479	850	0.15623
6505	852	0.10726
6487	853	0.55684
6607	854	0.72776
6582	857	0.2425
948	858	0.12433
1117	858	0.13621
922	859	0.41623
1106	861	0.077987
981	862	0.39069
557	863	0.48819
918	865	0.040656
531	866	0.094836
1079	870	0.57719
1086	871	0.0065519
622	873	0.32081
2553	874	0.68485
2360	875	0.72744
2543	877	0.12035
2020	878	0.45318
2037	880	0.38428
2167	883	0.26329
2120	886	0.12406
2121	887	0.24985
2095	889	0.72919
3475	890	0.55623
3477	893	0.71044
3995	894	0.01724
3547	897	0.45228
3862	898	0.17893
3838	899	0.12266
3473	902	0.14778
3480	903	0.026148
3835	905	0.072564
5460	906	0.35865
5440	908	0.054183
5042	911	0.49409
5415	912	0.39653
5491	913	0.04497
5023	917	0.33454
5580	918	0.20065
5585	918	0.10558
5589	920	0.27847
8169	922	0.17974
7992	923	0.50294
8028	926	0.16861
8029	926	0.063527
8423	933	0.66942
8126	934	0.49612
8127	934	0.061421
8130	937	0.68507
1591	938	0.49797
1592	938	0.6334
1593	938	0.26038
1176	940	0.39673
1177	940	0.39441
1179	940	0.66049
1542	940	0.0079333
1545	940	0.24775
1527	941	0.71375
1328	942	0.24085
1332	942	0.46876
1334	942	0.26368
1346	943	0.841
1052	944	0.1139
1446	944	0.50064
1447	944	0.36857
1403	945	0.35507
1479	945	0.4238
1480	945	0.36337
1272	947	0.045851
1273	947	0.23067
1309	949	0.029456
1378	949	0.31241
1382	949	0.24748
1220	950	0.019864
1223	950	0.54577
649	951	0.45772
804	951	0.63885
708	952	0.047887
729	952	0.47536
730	952	0.2861
1183	953	0.40541
1184	953	0.30657
1204	953	0.5134
915	954	0.14603
893	958	0.91688
894	958	0.24417
405	959	0.10548
408	959	0.1744
409	959	0.64754
410	959	0.22245
411	959	0.28009
435	960	0.37427
438	960	0.31803
840	961	0.60855
841	961	0.11134
842	961	0.55556
607	962	0.20108
207	963	0.72712
229	963	0.065494
370	963	0.05471
313	964	0.29772
347	965	0.12159
759	965	0.61068
128	966	0.68088
93	967	0.079
94	967	0.27973
173	967	0.79876
174	967	0.4133
179	967	0.074532
289	968	0.039295
290	968	0.1985
293	968	0.41456
227	969	0.19695
247	969	0.42367
23	970	0.11657
469	970	0.23686
470	970	0.15163
473	970	0.65792
76	971	0.1002
79	971	0.24776
1	972	0.42276
6	972	0.17299
25	972	0.46038
55	973	0.27382
454	973	0.014872
7364	974	0.16269
7374	974	0.56273
7375	974	0.26878
7501	974	0.3744
6998	975	0.49566
7087	976	0.68246
7457	977	0.56323
7248	978	0.29027
7266	978	0.33763
6905	979	0.10972
7290	979	0.23426
6969	980	0.1711
7408	980	0.37264
7411	980	0.28289
7428	981	0.20236
7429	981	0.55275
7439	981	0.48056
7442	981	0.36391
7224	982	0.15309
7230	982	0.2385
7233	982	0.04537
6774	983	0.76507
6775	983	0.41965
6848	983	0.047548
6807	984	0.19807
7176	985	0.55007
7177	985	0.40876
7178	985	0.11923
6949	986	0.11083
6953	986	0.48
6610	987	0.38461
6611	987	0.4061
6674	988	0.24061
6675	988	0.42503
6688	988	0.27425
7116	989	0.065048
7118	989	0.60948
